,fighter,salary,year,Unnamed: 0,first_name,last_name,height,weight,stance,wins,losses,draws,number_of_fights,full_name,gender,current_or_former_champ
4711,Charles Byrd,"$16,000 ",2020,269,Charles,Byrd,"5' 10""",185,Orthodox,10,7,0,17,Charles Byrd,m,f
4712,Lauren Mueller,"$39,000 ",2018,336,Lauren,Mueller,"5' 5""",125,Orthodox,5,3,0,8,Lauren Mueller,f,f
4713,Lauren Mueller,"$31,500 ",2019,336,Lauren,Mueller,"5' 5""",125,Orthodox,5,3,0,8,Lauren Mueller,f,f
4714,Polyana Viana,"$39,000 ",2018,51,Polyana,Viana,"5' 5""",115,Orthodox,12,4,0,16,Polyana Viana,f,f
4715,Polyana Viana,"$31,000 ",2019,51,Polyana,Viana,"5' 5""",115,Orthodox,12,4,0,16,Polyana Viana,f,f
4716,Polyana Viana,"$45,000 ",2020,51,Polyana,Viana,"5' 5""",115,Orthodox,12,4,0,16,Polyana Viana,f,f
4717,Ricky Rainey,"$35,000 ",2018,5,Ricky,Rainey,"6' 1""",170,Switch,12,6,0,18,Ricky Rainey,m,f
4718,Macy Chiasson,"$33,500 ",2018,106,Macy,Chiasson,"5' 11""",135,Orthodox,8,1,0,9,Macy Chiasson,f,f
4719,Macy Chiasson,"$200,500 ",2019,106,Macy,Chiasson,"5' 11""",135,Orthodox,8,1,0,9,Macy Chiasson,f,f
4720,Macy Chiasson,"$62,000 ",2020,106,Macy,Chiasson,"5' 11""",135,Orthodox,8,1,0,9,Macy Chiasson,f,f
4721,Matt Frevola,"$32,000 ",2018,100,Matt,Frevola,"5' 9""",155,Orthodox,8,3,1,12,Matt Frevola,m,f
4722,Matt Frevola,"$51,500 ",2019,100,Matt,Frevola,"5' 9""",155,Orthodox,8,3,1,12,Matt Frevola,m,f
4723,Matt Frevola,"$28,000 ",2020,100,Matt,Frevola,"5' 9""",155,Orthodox,8,3,1,12,Matt Frevola,m,f
4724,Matt Bessette,"$31,000 ",2018,102,Matt,Bessette,"5' 10""",145,Orthodox,22,9,0,31,Matt Bessette,m,f
4725,Kevin Aguilar,"$28,500 ",2018,22,Kevin,Aguilar,"5' 7""",155,Orthodox,17,5,0,22,Kevin Aguilar,m,f
4726,Kevin Aguilar,"$45,000 ",2019,22,Kevin,Aguilar,"5' 7""",155,Orthodox,17,5,0,22,Kevin Aguilar,m,f
4727,Kevin Aguilar,"$58,000 ",2020,22,Kevin,Aguilar,"5' 7""",155,Orthodox,17,5,0,22,Kevin Aguilar,m,f
4728,Juan Adams,"$27,500 ",2018,11,Juan,Adams,"6' 5""",265,Orthodox,5,3,0,8,Juan Adams,m,f
4729,Juan Adams,"$31,000 ",2019,11,Juan,Adams,"6' 5""",265,Orthodox,5,3,0,8,Juan Adams,m,f
4730,Juan Adams,"$16,000 ",2020,11,Juan,Adams,"6' 5""",265,Orthodox,5,3,0,8,Juan Adams,m,f
4731,Craig White,"$27,000 ",2018,65,Craig,White,"6' 2""",170,Orthodox,14,9,0,23,Craig White,m,f
4732,John Phillips,"$27,000 ",2018,122,John,Phillips,"5' 11""",185,Southpaw,22,11,0,33,John Phillips,m,f
4733,John Phillips,"$92,500 ",2019,122,John,Phillips,"5' 11""",185,Southpaw,22,11,0,33,John Phillips,m,f
4734,John Phillips,"$45,000 ",2020,122,John,Phillips,"5' 11""",185,Southpaw,22,11,0,33,John Phillips,m,f
4735,Tim Williams,"$27,000 ",2018,87,Tim,Williams,"6' 2""",185,Orthodox,15,5,0,20,Tim Williams,m,f
4736,Dwight Grant,"$24,500 ",2018,159,Dwight,Grant,"6' 1""",170,Switch,11,4,0,15,Dwight Grant,m,f
4737,Dwight Grant,"$123,000 ",2019,159,Dwight,Grant,"6' 1""",170,Switch,11,4,0,15,Dwight Grant,m,f
4738,Dwight Grant,"$24,000 ",2020,159,Dwight,Grant,"6' 1""",170,Switch,11,4,0,15,Dwight Grant,m,f
4739,Abu Azaitar,"$23,500 ",2018,176,Abu,Azaitar,"5' 9""",185,Orthodox,14,3,1,18,Abu Azaitar,m,f
4740,Augusto Sakai,"$23,500 ",2018,13,Augusto,Sakai,"6' 3""",265,Orthodox,15,3,1,19,Augusto Sakai,m,f
4741,Augusto Sakai,"$59,000 ",2019,13,Augusto,Sakai,"6' 3""",265,Orthodox,15,3,1,19,Augusto Sakai,m,f
4742,Augusto Sakai,"$163,000 ",2020,13,Augusto,Sakai,"6' 3""",265,Orthodox,15,3,1,19,Augusto Sakai,m,f
4743,Bobby Moffett,"$23,500 ",2018,270,Bobby,Moffett,"5' 10""",145,Orthodox,13,5,0,18,Bobby Moffett,m,f
4744,Bobby Moffett,"$81,000 ",2019,270,Bobby,Moffett,"5' 10""",145,Orthodox,13,5,0,18,Bobby Moffett,m,f
4745,Bryce Mitchell,"$23,500 ",2018,257,Bryce,Mitchell,"5' 10""",145,Southpaw,14,1,0,15,Bryce Mitchell,m,f
4746,Bryce Mitchell,"$161,900 ",2019,257,Bryce,Mitchell,"5' 10""",145,Southpaw,14,1,0,15,Bryce Mitchell,m,f
4747,Bryce Mitchell,"$122,000 ",2020,257,Bryce,Mitchell,"5' 10""",145,Southpaw,14,1,0,15,Bryce Mitchell,m,f
4748,Damir Ismagulov,"$23,500 ",2018,33,Damir,Ismagulov,"5' 10""",155,Orthodox,23,1,0,24,Damir Ismagulov,m,f
4749,Damir Ismagulov,"$59,000 ",2019,33,Damir,Ismagulov,"5' 10""",155,Orthodox,23,1,0,24,Damir Ismagulov,m,f
4750,Darko Stosic,"$23,500 ",2018,360,Darko,Stosic,"6' 0""",205,Orthodox,13,4,0,17,Darko Stosic,m,f
4751,Darko Stosic,"$29,000 ",2019,360,Darko,Stosic,"6' 0""",205,Orthodox,13,4,0,17,Darko Stosic,m,f
4752,Darko Stosic,"$14,000 ",2020,360,Darko,Stosic,"6' 0""",205,Orthodox,13,4,0,17,Darko Stosic,m,f
4753,Devonte Smith,"$23,500 ",2018,259,Devonte,Smith,"5' 9""",155,Orthodox,11,3,0,14,Devonte Smith,m,f
4754,Devonte Smith,"$104,000 ",2019,259,Devonte,Smith,"5' 9""",155,Orthodox,11,3,0,14,Devonte Smith,m,f
4755,Dmitry Sosnovskiy,"$23,500 ",2018,285,Dmitry,Sosnovskiy,"6' 3""",240,Orthodox,11,0,0,11,Dmitry Sosnovskiy,m,f
4756,Edmen Shahbazyan,"$23,500 ",2018,157,Edmen,Shahbazyan,"6' 2""",185,Orthodox,11,3,0,14,Edmen Shahbazyan,m,f
4757,Edmen Shahbazyan,"$105,000 ",2019,157,Edmen,Shahbazyan,"6' 2""",185,Orthodox,11,3,0,14,Edmen Shahbazyan,m,f
4758,Edmen Shahbazyan,"$36,000 ",2020,157,Edmen,Shahbazyan,"6' 2""",185,Orthodox,11,3,0,14,Edmen Shahbazyan,m,f
4759,Ian Heinisch,"$23,500 ",2018,73,Ian,Heinisch,"5' 11""",185,Orthodox,14,5,0,19,Ian Heinisch,m,f
4760,Ian Heinisch,"$85,000 ",2019,73,Ian,Heinisch,"5' 11""",185,Orthodox,14,5,0,19,Ian Heinisch,m,f
4761,Ian Heinisch,"$70,000 ",2020,73,Ian,Heinisch,"5' 11""",185,Orthodox,14,5,0,19,Ian Heinisch,m,f
4762,Jesus Pinedo,"$23,500 ",2018,137,Jesus,Pinedo,"5' 10""",155,Southpaw,16,5,1,22,Jesus Pinedo,m,f
4763,Jesus Pinedo,"$15,500 ",2019,137,Jesus,Pinedo,"5' 10""",155,Southpaw,16,5,1,22,Jesus Pinedo,m,f
4764,Jimmy Crute,"$23,500 ",2018,228,Jimmy,Crute,"6' 2""",205,Orthodox,12,3,0,15,Jimmy Crute,m,f
4765,Jimmy Crute,"$45,000 ",2019,228,Jimmy,Crute,"6' 2""",205,Orthodox,12,3,0,15,Jimmy Crute,m,f
4766,Jimmy Crute,"$192,000 ",2020,228,Jimmy,Crute,"6' 2""",205,Orthodox,12,3,0,15,Jimmy Crute,m,f
4767,Khalid Murtazaliev,"$23,500 ",2018,363,Khalid,Murtazaliev,"6' 0""",185,Orthodox,14,2,0,16,Khalid Murtazaliev,m,f
4768,Leah Letson,"$23,500 ",2018,90,Leah,Letson,"5' 7""",145,,5,3,0,8,Leah Letson,m,f
4769,Livinha Souza,"$23,500 ",2018,298,Livinha,Souza,"5' 3""",115,Orthodox,14,4,0,18,Livinha Souza,f,f
4770,Livinha Souza,"$47,000 ",2019,298,Livinha,Souza,"5' 3""",115,Orthodox,14,4,0,18,Livinha Souza,f,f
4771,Livinha Souza,"$28,000 ",2020,298,Livinha,Souza,"5' 3""",115,Orthodox,14,4,0,18,Livinha Souza,f,f
4772,Maurice Greene,"$23,500 ",2018,170,Maurice,Greene,"6' 7""",258,Orthodox,9,7,0,16,Maurice Greene,m,f
4773,Maurice Greene,"$79,000 ",2019,170,Maurice,Greene,"6' 7""",258,Orthodox,9,7,0,16,Maurice Greene,m,f
4774,Maurice Greene,"$136,000 ",2020,170,Maurice,Greene,"6' 7""",258,Orthodox,9,7,0,16,Maurice Greene,m,f
4775,Maycee Barber,"$23,500 ",2018,24,Maycee,Barber,"5' 5""",125,Switch,9,2,0,11,Maycee Barber,f,f
4776,Maycee Barber,"$81,000 ",2019,24,Maycee,Barber,"5' 5""",125,Switch,9,2,0,11,Maycee Barber,f,f
4777,Maycee Barber,"$33,000 ",2020,24,Maycee,Barber,"5' 5""",125,Switch,9,2,0,11,Maycee Barber,f,f
4778,Mayra Bueno Silva,"$23,500 ",2018,237,Mayra,Bueno Silva,"5' 6""",125,Orthodox,7,2,1,10,Mayra Bueno Silva,f,f
4779,Mayra Bueno Silva,"$93,000 ",2020,237,Mayra,Bueno Silva,"5' 6""",125,Orthodox,7,2,1,10,Mayra Bueno Silva,f,f
4780,Ryan Spann,"$23,500 ",2018,303,Ryan,Spann,"6' 5""",205,Orthodox,19,7,0,26,Ryan Spann,m,f
4781,Ryan Spann,"$59,000 ",2019,303,Ryan,Spann,"6' 5""",205,Orthodox,19,7,0,26,Ryan Spann,m,f
4782,Ryan Spann,"$102,000 ",2020,303,Ryan,Spann,"6' 5""",205,Orthodox,19,7,0,26,Ryan Spann,m,f
4783,Said Nurmagomedov,"$23,500 ",2018,98,Said,Nurmagomedov,"5' 8""",135,Orthodox,14,2,0,16,Said Nurmagomedov,m,f
4784,Said Nurmagomedov,"$45,000 ",2019,98,Said,Nurmagomedov,"5' 8""",135,Orthodox,14,2,0,16,Said Nurmagomedov,m,f
4785,Said Nurmagomedov,"$44,000 ",2020,98,Said,Nurmagomedov,"5' 8""",135,Orthodox,14,2,0,16,Said Nurmagomedov,m,f
4786,Jay Cucciniello,"$18,500 ",2018,232,Jay,Cucciniello,"5' 7""",155,Orthodox,8,1,0,9,Jay Cucciniello,m,f
4787,Joe Giannetti,"$18,500 ",2018,58,Joe,Giannetti,"6' 0""",155,Southpaw,6,1,0,7,Joe Giannetti,m,f
4788,Justin Frazier,"$18,500 ",2018,89,Justin,Frazier,"6' 0""",265,Southpaw,10,3,0,13,Justin Frazier,m,f
4789,Pannie Kianzad,"$18,500 ",2018,58,Pannie,Kianzad,"5' 7""",135,Orthodox,16,6,0,22,Pannie Kianzad,f,f
4790,Pannie Kianzad,"$43,000 ",2019,58,Pannie,Kianzad,"5' 7""",135,Orthodox,16,6,0,22,Pannie Kianzad,f,f
4791,Pannie Kianzad,"$75,000 ",2020,58,Pannie,Kianzad,"5' 7""",135,Orthodox,16,6,0,22,Pannie Kianzad,f,f
4792,Bevon Lewis,"$15,500 ",2018,98,Bevon,Lewis,"6' 3""",185,Orthodox,7,3,0,10,Bevon Lewis,m,f
4793,Bevon Lewis,"$15,500 ",2019,98,Bevon,Lewis,"6' 3""",185,Orthodox,7,3,0,10,Bevon Lewis,m,f
4794,Bevon Lewis,"$45,500 ",2020,98,Bevon,Lewis,"6' 3""",185,Orthodox,7,3,0,10,Bevon Lewis,m,f
4795,Dan Moret,"$15,500 ",2018,316,Dan,Moret,"6' 0""",155,Southpaw,13,6,0,19,Dan Moret,m,f
4796,Dan Moret,"$31,000 ",2019,316,Dan,Moret,"6' 0""",155,Southpaw,13,6,0,19,Dan Moret,m,f
4797,Jordan Griffin,"$15,500 ",2018,175,Jordan,Griffin,"5' 10""",145,Southpaw,18,9,0,27,Jordan Griffin,m,f
4798,Jordan Griffin,"$15,500 ",2019,175,Jordan,Griffin,"5' 10""",145,Southpaw,18,9,0,27,Jordan Griffin,m,f
4799,Jordan Griffin,"$97,500 ",2020,175,Jordan,Griffin,"5' 10""",145,Southpaw,18,9,0,27,Jordan Griffin,m,f
4800,Adam Yandiev,"$13,500 ",2018,15,Adam,Yandiev,"5' 9""",185,Orthodox,9,1,0,10,Adam Yandiev,m,f
4801,Alex Gorgees,"$13,500 ",2018,128,Alex,Gorgees,"6' 2""",155,Switch,6,1,0,7,Alex Gorgees,m,f
4802,Allan Zuniga,"$13,500 ",2018,30,Allan,Zuniga,"5' 7""",155,Orthodox,13,1,0,14,Allan Zuniga,m,f
4803,Anderson Dos Santos,"$13,500 ",2018,134,Anderson,Dos Santos,"5' 5""",135,Orthodox,21,9,0,30,Anderson Dos Santos,m,f
4804,Anderson Dos Santos,"$13,500 ",2019,134,Anderson,Dos Santos,"5' 5""",135,Orthodox,21,9,0,30,Anderson Dos Santos,m,f
4805,Anderson Dos Santos,"$23,500 ",2020,134,Anderson,Dos Santos,"5' 5""",135,Orthodox,21,9,0,30,Anderson Dos Santos,m,f
4806,Chance Rencountre,"$13,500 ",2018,50,Chance,Rencountre,"6' 2""",170,Southpaw,14,4,0,18,Chance Rencountre,m,f
4807,Chance Rencountre,"$43,000 ",2019,50,Chance,Rencountre,"6' 2""",170,Southpaw,14,4,0,18,Chance Rencountre,m,f
4808,Chris Fishgold,"$13,500 ",2018,50,Chris,Fishgold,"5' 8""",145,Orthodox,18,4,1,23,Chris Fishgold,m,f
4809,Chris Fishgold,"$39,000 ",2019,50,Chris,Fishgold,"5' 8""",145,Orthodox,18,4,1,23,Chris Fishgold,m,f
4810,Chris Fishgold,"$13,600 ",2020,50,Chris,Fishgold,"5' 8""",145,Orthodox,18,4,1,23,Chris Fishgold,m,f
4811,Chris Gutierrez,"$13,500 ",2018,206,Chris,Gutierrez,"5' 9""",145,Orthodox,17,3,2,22,Chris Gutierrez,m,f
4812,Chris Gutierrez,"$51,000 ",2019,206,Chris,Gutierrez,"5' 9""",145,Orthodox,17,3,2,22,Chris Gutierrez,m,f
4813,Chris Gutierrez,"$70,000 ",2020,206,Chris,Gutierrez,"5' 9""",145,Orthodox,17,3,2,22,Chris Gutierrez,m,f
4814,Hannah Cifers,"$13,500 ",2018,126,Hannah,Cifers,"5' 1""",115,Orthodox,10,7,0,17,Hannah Cifers,f,f
4815,Hannah Cifers,"$59,000 ",2019,126,Hannah,Cifers,"5' 1""",115,Orthodox,10,7,0,17,Hannah Cifers,f,f
4816,Hannah Cifers,"$131,000 ",2020,126,Hannah,Cifers,"5' 1""",115,Orthodox,10,7,0,17,Hannah Cifers,f,f
4817,Jalin Turner,"$13,500 ",2018,131,Jalin,Turner,"6' 3""",155,Southpaw,11,5,0,16,Jalin Turner,m,f
4818,Jalin Turner,"$39,000 ",2019,131,Jalin,Turner,"6' 3""",155,Southpaw,11,5,0,16,Jalin Turner,m,f
4819,Jalin Turner,"$72,000 ",2020,131,Jalin,Turner,"6' 3""",155,Southpaw,11,5,0,16,Jalin Turner,m,f
4820,Jennifer Maia,"$13,500 ",2018,41,Jennifer,Maia,"5' 4""",125,Orthodox,19,7,1,27,Jennifer Maia,f,f
4821,Jennifer Maia,"$70,800 ",2019,41,Jennifer,Maia,"5' 4""",125,Orthodox,19,7,1,27,Jennifer Maia,f,f
4822,Jennifer Maia,"$224,000 ",2020,41,Jennifer,Maia,"5' 4""",125,Orthodox,19,7,1,27,Jennifer Maia,f,f
4823,Jonathan Martinez,"$13,500 ",2018,96,Jonathan,Martinez,"5' 8""",135,Southpaw,14,4,0,18,Jonathan Martinez,m,f
4824,Jonathan Martinez,"$109,000 ",2019,96,Jonathan,Martinez,"5' 8""",135,Southpaw,14,4,0,18,Jonathan Martinez,m,f
4825,Jonathan Martinez,"$107,000 ",2020,96,Jonathan,Martinez,"5' 8""",135,Southpaw,14,4,0,18,Jonathan Martinez,m,f
4826,Julija Stoliarenko,"$13,500 ",2018,353,Julija,Stoliarenko,"5' 7""",135,,9,6,1,16,Julija Stoliarenko,f,f
4827,Julija Stoliarenko,"$13,500 ",2020,353,Julija,Stoliarenko,"5' 7""",135,,9,6,1,16,Julija Stoliarenko,f,f
4828,Khalid Taha,"$13,500 ",2018,5,Khalid,Taha,"5' 5""",135,Orthodox,13,4,0,17,Khalid Taha,m,f
4829,Khalid Taha,"$48,600 ",2019,5,Khalid,Taha,"5' 5""",135,Orthodox,13,4,0,17,Khalid Taha,m,f
4830,Khalid Taha,"$74,000 ",2020,5,Khalid,Taha,"5' 5""",135,Orthodox,13,4,0,17,Khalid Taha,m,f
4831,Kyle Nelson,"$13,500 ",2018,45,Kyle,Nelson,"5' 11""",155,Switch,13,4,0,17,Kyle Nelson,m,f
4832,Kyle Nelson,"$37,000 ",2019,45,Kyle,Nelson,"5' 11""",155,Switch,13,4,0,17,Kyle Nelson,m,f
4833,Kyle Nelson,"$16,000 ",2020,45,Kyle,Nelson,"5' 11""",155,Switch,13,4,0,17,Kyle Nelson,m,f
4834,Luigi Vendramini,"$13,500 ",2018,36,Luigi,Vendramini,"5' 8""",155,Orthodox,9,3,0,12,Luigi Vendramini,m,f
4835,Luigi Vendramini,"$73,500 ",2020,36,Luigi,Vendramini,"5' 8""",155,Orthodox,9,3,0,12,Luigi Vendramini,m,f
4836,Maia Stevenson,"$13,500 ",2018,344,Maia,Stevenson,"5' 4""",115,Orthodox,6,5,0,11,Maia Stevenson,m,f
4837,Marina Rodriguez,"$13,500 ",2018,133,Marina,Rodriguez,"5' 6""",115,Orthodox,15,1,2,18,Marina Rodriguez,f,f
4838,Marina Rodriguez,"$83,100 ",2019,133,Marina,Rodriguez,"5' 6""",115,Orthodox,15,1,2,18,Marina Rodriguez,f,f
4839,Marina Rodriguez,"$24,000 ",2020,133,Marina,Rodriguez,"5' 6""",115,Orthodox,15,1,2,18,Marina Rodriguez,f,f
4840,Martin Day,"$13,500 ",2018,43,Martin,Day,"5' 10""",145,Orthodox,8,6,0,14,Martin Day,m,f
4841,Martin Day,"$27,000 ",2020,43,Martin,Day,"5' 10""",145,Orthodox,8,6,0,14,Martin Day,m,f
4842,Matt Sayles,"$13,500 ",2018,102,Matt,Sayles,"5' 7""",155,Orthodox,8,3,0,11,Matt Sayles,m,f
4843,Matt Sayles,"$36,600 ",2019,102,Matt,Sayles,"5' 7""",155,Orthodox,8,3,0,11,Matt Sayles,m,f
4844,Michel Batista,"$13,500 ",2018,55,Michel,Batista,"6' 3""",260,Orthodox,4,1,0,5,Michel Batista,m,f
4845,Priscila Cachoeira,"$13,500 ",2018,4,Priscila,Cachoeira,"5' 7""",125,Orthodox,10,3,0,13,Priscila Cachoeira,f,f
4846,Priscila Cachoeira,"$27,000 ",2019,4,Priscila,Cachoeira,"5' 7""",125,Orthodox,10,3,0,13,Priscila Cachoeira,f,f
4847,Priscila Cachoeira,"$74,000 ",2020,4,Priscila,Cachoeira,"5' 7""",125,Orthodox,10,3,0,13,Priscila Cachoeira,f,f
4848,Richie Smullen,"$13,500 ",2018,267,Richie,Smullen,"5' 9""",155,Orthodox,3,1,1,5,Richie Smullen,m,f
4849,Sergei Pavlovich,"$13,500 ",2018,53,Sergei,Pavlovich,"6' 3""",257,Southpaw,14,1,0,15,Sergei Pavlovich,m,f
4850,Sergei Pavlovich,"$101,000 ",2019,53,Sergei,Pavlovich,"6' 3""",257,Southpaw,14,1,0,15,Sergei Pavlovich,m,f
4851,Stefan Sekulic,"$13,500 ",2018,138,Stefan,Sekulic,"6' 0""",170,Southpaw,12,4,0,16,Stefan Sekulic,m,f
4852, Sumudaerji,"$13,500 ",2018,388,,Sumudaerji,"5' 8""",125,Southpaw,14,4,0,18, Sumudaerji,m,f
4853, Sumudaerji,"$23,500 ",2019,388,,Sumudaerji,"5' 8""",125,Southpaw,14,4,0,18, Sumudaerji,m,f
4854, Sumudaerji,"$77,500 ",2020,388,,Sumudaerji,"5' 8""",125,Southpaw,14,4,0,18, Sumudaerji,m,f
4855,Suman Mokhtarian,"$13,500 ",2018,277,Suman,Mokhtarian,"5' 8""",145,Orthodox,8,5,0,13,Suman Mokhtarian,m,f
4856,Suman Mokhtarian,"$13,500 ",2019,277,Suman,Mokhtarian,"5' 8""",145,Orthodox,8,5,0,13,Suman Mokhtarian,m,f
4857,Te Edwards,"$13,500 ",2018,15,Te,Edwards,"5' 8""",155,Orthodox,6,3,0,9,Te Edwards,m,f
4858,Te Edwards,"$13,500 ",2019,15,Te,Edwards,"5' 8""",155,Orthodox,6,3,0,9,Te Edwards,m,f
4859,Thiago Moises,"$13,500 ",2018,274,Thiago,Moises,"5' 9""",155,Orthodox,15,6,0,21,Thiago Moises,m,f
4860,Thiago Moises,"$39,000 ",2019,274,Thiago,Moises,"5' 9""",155,Orthodox,15,6,0,21,Thiago Moises,m,f
4861,Thiago Moises,"$73,000 ",2020,274,Thiago,Moises,"5' 9""",155,Orthodox,15,6,0,21,Thiago Moises,m,f
4862,Tyler Diamond,"$13,500 ",2018,91,Tyler,Diamond,"5' 7""",145,Orthodox,9,1,0,10,Tyler Diamond,m,f
4863,Vince Morales,"$13,500 ",2018,304,Vince,Morales,"5' 7""",135,Orthodox,11,5,0,16,Vince Morales,m,f
4864,Vince Morales,"$45,000 ",2019,304,Vince,Morales,"5' 7""",135,Orthodox,11,5,0,16,Vince Morales,m,f
4865,Vince Morales,"$24,000 ",2020,304,Vince,Morales,"5' 7""",135,Orthodox,11,5,0,16,Vince Morales,m,f
4866,Jin Soo Son,"$11,500 ",2018,281,Jin,Soo Son,"5' 6""",135,Orthodox,9,4,0,13,Jin Soo Son,m,f
4867,Jin Soo Son,"$63,500 ",2019,281,Jin,Soo Son,"5' 6""",135,Orthodox,9,4,0,13,Jin Soo Son,m,f
4868,Molly McCann,"$11,500 ",2018,137,Molly,McCann,"5' 4""",125,Orthodox,11,4,0,15,Molly McCann,f,f
4869,Molly McCann,"$95,000 ",2019,137,Molly,McCann,"5' 4""",125,Orthodox,11,4,0,15,Molly McCann,f,f
4870,Molly McCann,"$46,000 ",2020,137,Molly,McCann,"5' 4""",125,Orthodox,11,4,0,15,Molly McCann,f,f
4871,Ben Askren,"$830,500 ",2019,155,Ben,Askren,"5' 11""",170,Orthodox,19,2,0,21,Ben Askren,m,f
4872,Greg Hardy,"$573,500 ",2019,33,Greg,Hardy,"6' 5""",265,Orthodox,7,4,0,11,Greg Hardy,m,f
4873,Greg Hardy,"$485,000 ",2020,33,Greg,Hardy,"6' 5""",265,Orthodox,7,4,0,11,Greg Hardy,m,f
4874,Viviane Araujo,"$221,400 ",2019,132,Viviane,Araujo,"5' 4""",125,Orthodox,10,3,0,13,Viviane Araujo,f,f
4875,Viviane Araujo,"$94,000 ",2020,132,Viviane,Araujo,"5' 4""",125,Orthodox,10,3,0,13,Viviane Araujo,f,f
4876,Kron Gracie,"$188,000 ",2019,153,Kron,Gracie,"5' 9""",145,Southpaw,5,1,0,6,Kron Gracie,m,f
4877,Jairzinho Rozenstruik,"$168,500 ",2019,182,Jairzinho,Rozenstruik,"6' 2""",242,Orthodox,12,3,0,15,Jairzinho Rozenstruik,m,f
4878,Jairzinho Rozenstruik,"$249,000 ",2020,182,Jairzinho,Rozenstruik,"6' 2""",242,Orthodox,12,3,0,15,Jairzinho Rozenstruik,m,f
4879,Ciryl Gane,"$132,500 ",2019,25,Ciryl,Gane,"6' 4""",245,Orthodox,10,0,0,10,Ciryl Gane,m,t
4880,Ciryl Gane,"$84,000 ",2020,25,Ciryl,Gane,"6' 4""",245,Orthodox,10,0,0,10,Ciryl Gane,m,t
4881,Tristan Connelly,"$125,900 ",2019,167,Tristan,Connelly,"5' 10""",170,Orthodox,14,7,0,21,Tristan Connelly,m,f
4882,Michal Oleksiejczuk,"$119,000 ",2019,25,Michal,Oleksiejczuk,"6' 0""",205,Southpaw,16,4,0,20,Michal Oleksiejczuk,m,f
4883,Michal Oleksiejczuk,"$18,000 ",2020,25,Michal,Oleksiejczuk,"6' 0""",205,Southpaw,16,4,0,20,Michal Oleksiejczuk,m,f
4884,Alonzo Menifield,"$101,000 ",2019,201,Alonzo,Menifield,"6' 0""",205,Orthodox,11,3,0,14,Alonzo Menifield,m,f
4885,Alonzo Menifield,"$41,500 ",2020,201,Alonzo,Menifield,"6' 0""",205,Orthodox,11,3,0,14,Alonzo Menifield,m,f
4886,Grant Dawson,"$101,000 ",2019,41,Grant,Dawson,"5' 10""",155,Switch,17,1,1,19,Grant Dawson,m,f
4887,Grant Dawson,"$71,300 ",2020,41,Grant,Dawson,"5' 10""",155,Switch,17,1,1,19,Grant Dawson,m,f
4888, Alatengheili,"$101,000 ",2019,33,,Alatengheili,"5' 5""",135,Orthodox,14,8,2,24, Alatengheili,m,f
4889, Alatengheili,"$15,500 ",2020,33,,Alatengheili,"5' 5""",135,Orthodox,14,8,2,24, Alatengheili,m,f
4890,Makhmud Muradov,"$101,000 ",2019,350,Makhmud,Muradov,"6' 2""",185,Orthodox,25,7,0,32,Makhmud Muradov,m,f
4891,Arman Tsarukyan,"$87,000 ",2019,115,Arman,Tsarukyan,"5' 7""",155,Orthodox,17,2,0,19,Arman Tsarukyan,m,f
4892,Arman Tsarukyan,"$27,500 ",2020,115,Arman,Tsarukyan,"5' 7""",155,Orthodox,17,2,0,19,Arman Tsarukyan,m,f
4893,Charles Jourdain,"$87,000 ",2019,96,Charles,Jourdain,"5' 9""",145,Switch,11,4,1,16,Charles Jourdain,m,f
4894,Charles Jourdain,"$39,500 ",2020,96,Charles,Jourdain,"5' 9""",145,Switch,11,4,1,16,Charles Jourdain,m,f
4895,Mario Bautista,"$87,000 ",2019,58,Mario,Bautista,"5' 9""",135,Switch,8,2,0,10,Mario Bautista,m,f
4896,Mario Bautista,"$77,500 ",2020,58,Mario,Bautista,"5' 9""",135,Switch,8,2,0,10,Mario Bautista,m,f
4897,Deron Winn,"$86,600 ",2019,99,Deron,Winn,"5' 6""",185,Orthodox,7,2,0,9,Deron Winn,m,f
4898,Deron Winn,"$41,200 ",2020,99,Deron,Winn,"5' 6""",185,Orthodox,7,2,0,9,Deron Winn,m,f
4899,Michel Pereira,"$86,600 ",2019,84,Michel,Pereira,"6' 1""",170,Orthodox,26,11,0,37,Michel Pereira,m,f
4900,Michel Pereira,"$137,500 ",2020,84,Michel,Pereira,"6' 1""",170,Orthodox,26,11,0,37,Michel Pereira,m,f
4901,Khama Worthy,"$77,500 ",2019,116,Khama,Worthy,"5' 11""",155,Orthodox,16,9,0,25,Khama Worthy,m,f
4902,Khama Worthy,"$51,000 ",2020,116,Khama,Worthy,"5' 11""",155,Orthodox,16,9,0,25,Khama Worthy,m,f
4903,Ismail Naurdiev,"$76,500 ",2019,30,Ismail,Naurdiev,"5' 10""",170,Orthodox,19,4,0,23,Ismail Naurdiev,m,f
4904,Ismail Naurdiev,"$20,000 ",2020,30,Ismail,Naurdiev,"5' 10""",170,Orthodox,19,4,0,23,Ismail Naurdiev,m,f
4905,Brad Riddell,"$73,500 ",2019,75,Brad,Riddell,"5' 7""",155,Orthodox,10,2,0,12,Brad Riddell,m,f
4906,Brad Riddell,"$59,000 ",2020,75,Brad,Riddell,"5' 7""",155,Orthodox,10,2,0,12,Brad Riddell,m,f
4907,Jack Shore,"$73,500 ",2019,183,Jack,Shore,"5' 8""",135,Orthodox,15,0,0,15,Jack Shore,m,f
